Temperature,Humidity,Moisture,Soil_pH,Electrical_Conductivity,Organic_Carbon,Nitrogen,Phosphorus,Potassium,Sulfur,Zinc,Iron,Soil_Type,Crop_Type,Soil_Health_Score,Soil_Health_Category,Recommended_Fertilizer,Fertilizer_Amount_kg_per_acre,Recommendation_Reason
26.81,42.69,22,8.26,1.82,0.28,121,16,113,13.51,1.18,3.5,Red,Maize,38,Poor,Vermicompost,150,Improve deficient nutrients.
37.43,79.95,44,6.56,1.16,0.62,190,28,212,29.93,1.52,7.29,Red,Wheat,78,Healthy,DAP,100,Correct moderate nutrient imbalance.
37.29,82.68,40,6.34,0.51,0.89,254,23,214,17.28,1.23,9.77,Laterite,Millet,70,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
19.14,76.18,29,8.45,2.04,0.47,153,12,61,5.33,1.59,4.39,Silty,Rice,49,Poor,NPK 10-26-26,150,Improve deficient nutrients.
22.23,35.7,39,6.16,1.18,0.74,284,24,130,16.72,2.14,2.17,Laterite,Potato,70,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
27.82,55.47,31,8.22,2.12,0.49,169,14,92,20.05,0.37,9.27,Laterite,Millet,35,Poor,MOP,150,Improve deficient nutrients.
31.61,43.82,59,6.33,0.75,1.38,286,41,188,15.24,1.04,5.28,Sandy,Tomato,97,Excellent,Compost,500,Maintain soil organic matter.
23.88,39.81,59,7.78,0.54,0.58,277,19,163,8.15,1.36,9.57,Sandy,Groundnut,78,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
26.93,51.84,56,6.74,0.44,0.91,367,38,202,14.36,1.34,3.3,Clay,Soybean,84,Excellent,Compost,500,Maintain soil organic matter.
35.99,75.04,54,7.56,0.74,0.83,249,35,152,11.67,1.82,4.57,Silty,Potato,74,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
19.58,69.37,39,7.55,1.01,0.58,231,33,167,20.37,0.35,4.55,Red,Wheat,60,Healthy,DAP,100,Correct moderate nutrient imbalance.
24.63,67.35,42,7.39,0.9,0.8,204,31,172,16.46,0.79,8.45,Black,Potato,62,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
34.28,80.23,22,5.21,2.71,0.34,122,6,93,22.98,2.18,3.8,Silty,Soybean,26,Poor,NPK 10-26-26,150,Improve deficient nutrients.
32.21,51.75,30,4.52,2.86,0.2,143,12,73,12.27,1.62,7.83,Black,Millet,47,Poor,MOP,150,Improve deficient nutrients.
32.55,93.07,43,6.32,1.49,0.86,210,35,138,9.7,1.99,7.99,Sandy,Cotton,64,Healthy,DAP,100,Correct moderate nutrient imbalance.
37.9,50.23,17,8.11,2.55,0.27,64,17,105,22.44,1.98,4.16,Black,Wheat,27,Poor,MOP,150,Improve deficient nutrients.
26.78,60.15,39,7.74,1.48,0.67,276,27,160,9.3,1.68,6.72,Silty,Wheat,68,Healthy,DAP,100,Correct moderate nutrient imbalance.
37.62,77.96,26,8.7,2.61,0.22,85,12,81,22.92,0.21,8.3,Sandy,Millet,30,Poor,DAP,150,Improve deficient nutrients.
28.59,50.09,68,6.82,0.64,1.07,406,40,310,27.18,0.52,6.69,Laterite,Potato,100,Excellent,Compost,500,Maintain soil organic matter.
35.83,93.27,30,5.2,1.85,0.43,91,18,74,16.27,0.36,3.47,Red,Wheat,47,Poor,MOP,150,Improve deficient nutrients.
39.04,84.62,62,6.56,0.88,1.03,316,31,252,21.32,0.44,8.18,Silty,Maize,85,Excellent,Compost,500,Maintain soil organic matter.
22.4,43.52,66,6.89,0.73,1.28,304,27,306,28.41,2.09,5.01,Silty,Cotton,97,Excellent,Compost,500,Maintain soil organic matter.
22.92,60.78,18,4.91,1.7,0.27,64,17,53,17.31,1.33,8.11,Clay,Wheat,49,Poor,Urea,150,Improve deficient nutrients.
25.67,70.51,25,4.69,2.24,0.14,102,10,118,11.09,2.23,5.21,Loamy,Potato,48,Poor,Urea,150,Improve deficient nutrients.
18.86,48.49,36,8.11,2.08,0.3,105,7,65,27.89,1.02,2.47,Black,Tomato,53,Poor,NPK 10-26-26,150,Improve deficient nutrients.
26.57,78.89,47,7.3,0.77,0.8,247,30,161,21.54,0.93,9.68,Loamy,Millet,64,Healthy,DAP,100,Correct moderate nutrient imbalance.
32.31,49.94,45,6.5,0.61,0.9,353,29,293,27.8,2.21,4.9,Loamy,Sugarcane,93,Excellent,Compost,500,Maintain soil organic matter.
22.95,38.63,68,6.73,0.35,0.92,330,26,279,29.92,0.51,6.97,Red,Potato,96,Excellent,Compost,500,Maintain soil organic matter.
24.06,43.67,25,8.53,2.29,0.29,127,8,63,29.03,0.31,4.36,Laterite,Cotton,23,Poor,MOP,150,Improve deficient nutrients.
39.73,71.56,59,6.64,1.02,0.51,226,17,201,28.16,0.96,5.42,Clay,Cotton,73,Healthy,DAP,100,Correct moderate nutrient imbalance.
33.42,59.76,39,4.78,2.52,0.33,45,12,58,10.79,1.25,7.1,Sandy,Tomato,22,Poor,Urea,150,Improve deficient nutrients.
34.83,41.92,60,7.57,0.92,0.55,295,24,184,29.87,2.48,4.54,Black,Tomato,74,Healthy,DAP,100,Correct moderate nutrient imbalance.
31.05,94.55,23,5.46,2.3,0.21,106,17,40,20.09,2.25,9.08,Loamy,Soybean,29,Poor,Urea,150,Improve deficient nutrients.
27.14,78.87,50,7.37,1.16,0.63,196,15,142,14.01,1.16,5.3,Loamy,Millet,66,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
20.92,54.79,18,5.15,2.68,0.38,93,8,65,8.82,2.16,8.63,Sandy,Potato,36,Poor,Vermicompost,150,Improve deficient nutrients.
28.85,59.97,45,5.92,0.9,0.7,248,22,181,19.35,0.47,2.86,Sandy,Groundnut,68,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
34.55,82.97,40,5.04,2.91,0.17,125,7,98,12.35,0.97,5.35,Sandy,Rice,37,Poor,Urea,150,Improve deficient nutrients.
33.23,78.88,38,8.73,1.73,0.32,179,13,105,5.66,1.81,8.18,Silty,Groundnut,52,Poor,Vermicompost,150,Improve deficient nutrients.
34.26,60.86,48,6.44,0.53,0.72,194,17,124,5.55,0.75,6.11,Silty,Rice,66,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
30.21,32.69,31,8.33,2.53,0.5,53,14,96,10.97,2.3,5.32,Black,Maize,49,Poor,DAP,150,Improve deficient nutrients.
37.28,32.19,20,5.24,2.41,0.46,42,18,110,18.91,0.3,3.82,Loamy,Millet,52,Poor,Vermicompost,150,Improve deficient nutrients.
20.49,34.44,39,6.93,1.28,0.79,252,26,156,18.71,0.2,2.4,Loamy,Millet,61,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
35.12,43.39,56,6.59,1.24,0.86,201,35,179,11.54,0.71,6.16,Silty,Maize,74,Healthy,DAP,100,Correct moderate nutrient imbalance.
40.0,36.69,60,7.22,0.89,0.89,279,28,199,6.53,1.33,5.39,Silty,Rice,79,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
36.3,49.75,56,6.55,0.78,0.77,209,34,146,22.29,2.31,6.84,Sandy,Cotton,77,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
20.54,63.39,35,7.68,0.96,0.77,268,22,178,10.17,0.32,6.93,Red,Sugarcane,63,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
31.57,88.94,27,8.99,1.82,0.47,149,13,72,18.47,0.81,3.97,Clay,Soybean,23,Poor,Urea,150,Improve deficient nutrients.
19.36,80.8,67,7.1,0.22,0.94,336,30,300,19.15,2.15,5.96,Sandy,Soybean,98,Excellent,Compost,500,Maintain soil organic matter.
20.78,38.27,53,7.52,0.58,0.8,265,19,177,6.27,2.16,8.27,Black,Millet,61,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
27.74,88.59,56,6.39,0.65,0.97,336,57,297,26.77,2.03,2.6,Sandy,Cotton,93,Excellent,Compost,500,Maintain soil organic matter.
30.49,71.2,63,6.3,0.86,1.37,352,30,200,26.92,1.9,5.01,Laterite,Maize,83,Excellent,Compost,500,Maintain soil organic matter.
23.89,86.83,40,4.51,2.95,0.41,156,16,115,28.24,0.49,7.2,Loamy,Potato,30,Poor,MOP,150,Improve deficient nutrients.
35.42,86.93,40,7.1,0.74,0.73,204,16,203,12.9,1.04,5.17,Loamy,Maize,70,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
25.82,39.09,45,6.31,0.85,1.39,362,51,229,29.59,1.52,4.32,Clay,Cotton,87,Excellent,Compost,500,Maintain soil organic matter.
33.35,41.52,57,6.32,0.84,1.25,373,26,242,20.1,2.3,8.48,Loamy,Millet,99,Excellent,Compost,500,Maintain soil organic matter.
32.15,62.6,35,8.2,2.67,0.39,77,18,44,7.2,0.35,3.79,Black,Sugarcane,48,Poor,Vermicompost,150,Improve deficient nutrients.
18.23,57.52,49,6.46,0.39,1.26,412,29,243,11.84,2.25,6.56,Laterite,Soybean,95,Excellent,Compost,500,Maintain soil organic matter.
18.47,35.24,59,6.36,1.44,0.82,267,17,161,7.12,1.63,6.51,Laterite,Maize,60,Healthy,DAP,100,Correct moderate nutrient imbalance.
39.31,65.98,50,6.27,1.23,0.76,298,33,146,25.34,1.9,6.29,Sandy,Tomato,71,Healthy,DAP,100,Correct moderate nutrient imbalance.
35.75,51.56,46,6.35,0.47,1.14,320,44,292,29.06,0.71,3.35,Loamy,Sugarcane,98,Excellent,Compost,500,Maintain soil organic matter.
33.07,89.76,50,6.25,0.88,1.35,329,49,297,14.41,1.49,4.25,Black,Millet,87,Excellent,Compost,500,Maintain soil organic matter.
18.34,56.21,59,7.26,0.55,0.64,277,29,154,29.41,0.64,4.52,Silty,Tomato,63,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
24.48,83.29,40,5.85,0.75,0.79,226,25,123,9.83,0.58,3.98,Clay,Cotton,78,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
34.91,47.78,39,8.9,2.32,0.43,105,6,114,25.19,2.27,5.13,Red,Wheat,22,Poor,DAP,150,Improve deficient nutrients.
22.53,43.33,47,7.54,0.97,0.85,295,34,181,17.42,1.81,6.96,Laterite,Soybean,62,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
33.08,72.55,55,6.67,0.76,0.92,286,49,291,14.98,2.19,2.5,Sandy,Cotton,100,Excellent,Compost,500,Maintain soil organic matter.
25.71,71.47,54,6.25,0.83,1.28,348,59,210,16.44,1.31,6.45,Loamy,Wheat,88,Excellent,Compost,500,Maintain soil organic matter.
25.51,72.69,21,5.0,2.58,0.16,59,11,47,7.99,0.57,3.23,Red,Sugarcane,25,Poor,Vermicompost,150,Improve deficient nutrients.
31.55,90.79,47,7.31,0.57,0.63,266,16,191,5.96,0.53,2.2,Red,Wheat,73,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
25.38,34.0,15,4.53,1.91,0.42,149,8,99,23.38,2.38,5.21,Black,Cotton,29,Poor,Urea,150,Improve deficient nutrients.
36.59,50.27,31,4.73,1.76,0.28,159,11,89,19.47,1.2,3.51,Laterite,Maize,56,Poor,MOP,150,Improve deficient nutrients.
36.16,44.54,49,6.27,0.52,0.62,268,28,192,29.55,1.05,6.19,Black,Cotton,70,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
36.23,61.38,23,8.03,2.74,0.42,40,6,95,23.4,2.49,3.96,Black,Maize,37,Poor,Urea,150,Improve deficient nutrients.
23.94,63.31,48,7.55,0.85,0.83,197,28,212,23.35,0.42,5.55,Sandy,Potato,71,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
23.17,41.09,57,7.71,0.59,0.75,198,17,217,8.82,1.43,4.0,Laterite,Cotton,71,Healthy,DAP,100,Correct moderate nutrient imbalance.
35.55,80.99,38,6.92,0.77,0.54,224,32,170,22.2,1.91,6.0,Silty,Soybean,67,Healthy,DAP,100,Correct moderate nutrient imbalance.
28.25,72.35,21,4.99,2.93,0.16,155,6,76,26.5,1.6,5.79,Black,Soybean,54,Poor,MOP,150,Improve deficient nutrients.
31.31,80.74,39,8.87,2.5,0.18,126,12,84,26.21,0.72,3.68,Laterite,Tomato,36,Poor,NPK 10-26-26,150,Improve deficient nutrients.
30.15,83.76,56,5.81,0.57,0.81,230,22,161,5.72,0.91,2.72,Black,Cotton,78,Healthy,DAP,100,Correct moderate nutrient imbalance.
27.14,67.66,57,6.69,0.34,1.47,383,46,253,25.18,0.57,8.11,Silty,Soybean,99,Excellent,Compost,500,Maintain soil organic matter.
19.18,78.78,32,8.24,2.37,0.42,63,8,120,9.26,1.88,6.02,Black,Wheat,58,Poor,Urea,150,Improve deficient nutrients.
30.02,32.92,54,6.55,1.08,0.84,217,24,145,20.12,2.1,2.9,Laterite,Cotton,60,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
22.11,47.3,31,8.8,2.77,0.48,96,17,40,12.76,1.2,6.94,Laterite,Soybean,54,Poor,NPK 10-26-26,150,Improve deficient nutrients.
33.45,51.86,56,6.87,0.69,1.17,299,38,266,20.62,1.51,7.62,Clay,Groundnut,82,Excellent,Compost,500,Maintain soil organic matter.
36.15,85.12,54,6.83,1.32,0.8,284,16,127,6.47,0.96,8.44,Black,Tomato,61,Healthy,DAP,100,Correct moderate nutrient imbalance.
23.63,59.77,18,4.69,2.76,0.13,46,11,68,24.02,2.06,3.57,Silty,Sugarcane,48,Poor,Urea,150,Improve deficient nutrients.
34.21,93.48,25,8.12,1.58,0.42,151,5,109,9.26,0.36,6.85,Clay,Potato,30,Poor,DAP,150,Improve deficient nutrients.
36.59,60.39,25,8.9,2.78,0.3,139,14,87,28.24,1.4,4.97,Loamy,Wheat,39,Poor,Vermicompost,150,Improve deficient nutrients.
19.22,60.24,40,4.96,2.42,0.44,66,14,52,17.01,0.44,4.1,Clay,Cotton,55,Poor,DAP,150,Improve deficient nutrients.
27.59,73.74,69,6.36,0.99,1.21,336,43,297,22.68,0.35,9.79,Clay,Potato,95,Excellent,Compost,500,Maintain soil organic matter.
29.09,46.11,59,6.43,1.48,0.62,193,18,159,23.32,0.3,5.59,Loamy,Maize,71,Healthy,DAP,100,Correct moderate nutrient imbalance.
29.96,33.92,44,7.59,1.05,0.78,281,18,160,15.75,1.94,7.09,Black,Maize,73,Healthy,DAP,100,Correct moderate nutrient imbalance.
22.58,86.53,60,6.52,0.6,0.94,384,52,290,7.48,0.4,5.54,Red,Wheat,89,Excellent,Compost,500,Maintain soil organic matter.
35.65,79.78,36,4.57,2.36,0.36,162,9,87,24.89,1.11,4.9,Laterite,Millet,59,Poor,Urea,150,Improve deficient nutrients.
20.85,57.99,17,8.14,2.39,0.3,122,6,45,9.88,2.02,9.54,Red,Potato,37,Poor,MOP,150,Improve deficient nutrients.
30.69,67.58,63,6.24,0.59,0.83,283,40,285,18.17,2.39,3.4,Sandy,Wheat,84,Excellent,Compost,500,Maintain soil organic matter.
22.51,74.05,29,8.49,2.6,0.39,166,10,83,20.34,1.5,4.25,Clay,Cotton,25,Poor,DAP,150,Improve deficient nutrients.
21.0,55.86,46,6.8,0.67,0.53,188,26,220,28.49,1.09,8.85,Loamy,Sugarcane,64,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
32.07,46.98,43,7.24,0.51,0.66,300,23,174,25.0,1.79,8.59,Black,Tomato,79,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
20.75,38.31,48,7.02,0.76,1.12,398,49,314,16.82,0.71,8.75,Laterite,Tomato,87,Excellent,Compost,500,Maintain soil organic matter.
19.11,80.98,46,7.34,1.15,0.75,285,19,196,28.15,1.54,8.06,Loamy,Cotton,79,Healthy,DAP,100,Correct moderate nutrient imbalance.
30.09,74.92,31,5.15,2.26,0.3,152,16,94,25.4,1.59,3.73,Red,Wheat,35,Poor,NPK 10-26-26,150,Improve deficient nutrients.
22.69,92.04,45,7.71,0.69,0.86,259,26,194,13.74,1.86,5.63,Clay,Millet,65,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
29.65,71.04,26,8.24,2.49,0.14,136,15,99,7.01,2.13,8.6,Clay,Sugarcane,50,Poor,DAP,150,Improve deficient nutrients.
27.47,85.35,58,6.64,0.72,0.89,414,26,212,21.12,0.81,6.54,Red,Cotton,98,Excellent,Compost,500,Maintain soil organic matter.
27.07,48.39,64,6.45,0.76,0.81,299,26,258,23.43,1.19,6.07,Silty,Millet,97,Excellent,Compost,500,Maintain soil organic matter.
31.48,60.93,48,6.22,0.85,1.13,314,40,209,6.59,0.52,4.94,Black,Maize,90,Excellent,Compost,500,Maintain soil organic matter.
22.29,89.21,39,8.54,1.96,0.48,76,7,107,26.87,1.13,3.29,Silty,Millet,23,Poor,Vermicompost,150,Improve deficient nutrients.
25.67,71.5,19,4.69,1.82,0.37,111,10,118,11.34,0.63,7.15,Loamy,Soybean,21,Poor,NPK 10-26-26,150,Improve deficient nutrients.
30.99,35.62,65,7.14,0.3,0.85,375,31,284,26.02,2.32,5.24,Sandy,Groundnut,99,Excellent,Compost,500,Maintain soil organic matter.
31.88,88.7,60,7.18,1.19,0.64,266,17,193,23.76,2.4,2.01,Loamy,Wheat,70,Healthy,DAP,100,Correct moderate nutrient imbalance.
18.48,92.24,32,5.45,1.61,0.48,61,13,53,9.62,0.38,6.74,Red,Groundnut,21,Poor,Vermicompost,150,Improve deficient nutrients.
24.96,33.46,59,6.47,0.76,0.9,290,32,181,16.83,1.98,4.58,Silty,Millet,76,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
26.98,83.3,36,4.61,2.18,0.15,103,7,100,24.37,0.61,9.02,Sandy,Potato,21,Poor,DAP,150,Improve deficient nutrients.
19.88,74.62,58,7.02,0.61,0.8,185,32,140,10.89,0.47,2.43,Loamy,Groundnut,79,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
26.13,65.97,17,8.65,2.15,0.39,129,11,98,27.12,0.78,3.35,Loamy,Potato,21,Poor,NPK 10-26-26,150,Improve deficient nutrients.
21.82,33.42,38,7.61,1.17,0.84,290,18,182,10.21,0.65,2.05,Red,Soybean,69,Healthy,DAP,100,Correct moderate nutrient imbalance.
20.57,51.25,36,5.37,1.62,0.23,113,10,118,16.42,0.9,6.99,Sandy,Wheat,56,Poor,Urea,150,Improve deficient nutrients.
25.09,81.49,35,5.81,0.58,0.77,183,17,131,13.89,0.35,2.12,Silty,Rice,74,Healthy,DAP,100,Correct moderate nutrient imbalance.
18.46,66.97,36,6.65,0.7,0.74,257,20,204,24.48,0.23,2.78,Black,Soybean,62,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
28.48,73.68,25,8.29,2.25,0.3,154,15,78,23.48,0.47,2.7,Red,Cotton,49,Poor,DAP,150,Improve deficient nutrients.
29.77,80.5,41,5.97,1.35,0.83,254,33,206,25.59,1.21,9.31,Loamy,Wheat,65,Healthy,DAP,100,Correct moderate nutrient imbalance.
19.22,88.76,32,4.77,2.63,0.14,166,15,97,11.22,1.34,7.39,Silty,Soybean,52,Poor,NPK 10-26-26,150,Improve deficient nutrients.
20.54,94.1,51,7.59,0.73,0.87,213,17,143,20.65,1.67,4.74,Silty,Millet,74,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
29.62,41.9,31,8.87,2.27,0.48,124,10,48,29.73,2.06,7.95,Silty,Groundnut,43,Poor,Urea,150,Improve deficient nutrients.
39.11,90.28,42,7.37,1.29,0.71,192,17,205,27.38,1.66,9.5,Red,Millet,69,Healthy,DAP,100,Correct moderate nutrient imbalance.
18.42,44.73,27,5.31,2.25,0.44,171,17,43,10.27,1.49,4.08,Red,Potato,52,Poor,Vermicompost,150,Improve deficient nutrients.
27.74,59.47,69,6.39,0.3,1.09,384,26,280,17.79,1.6,5.88,Laterite,Rice,92,Excellent,Compost,500,Maintain soil organic matter.
32.38,79.91,54,6.31,0.65,0.97,287,54,231,7.55,1.7,3.5,Clay,Sugarcane,82,Excellent,Compost,500,Maintain soil organic matter.
36.82,77.08,46,7.19,0.71,0.85,274,27,210,29.36,0.5,8.21,Loamy,Rice,61,Healthy,DAP,100,Correct moderate nutrient imbalance.
37.34,43.05,46,6.43,0.78,0.88,370,34,219,13.54,0.7,4.97,Sandy,Wheat,99,Excellent,Compost,500,Maintain soil organic matter.
35.11,94.03,49,6.49,0.59,1.09,281,52,202,13.79,0.94,7.3,Black,Millet,96,Excellent,Compost,500,Maintain soil organic matter.
18.65,42.6,47,6.63,1.43,0.7,197,34,121,18.42,2.44,9.31,Laterite,Maize,62,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
33.01,36.27,23,8.83,2.1,0.36,97,5,85,12.34,1.14,2.03,Laterite,Millet,21,Poor,Vermicompost,150,Improve deficient nutrients.
31.08,71.78,40,4.98,2.12,0.37,120,9,45,16.97,1.41,8.16,Loamy,Tomato,58,Poor,Vermicompost,150,Improve deficient nutrients.
39.34,50.66,47,6.23,0.24,1.5,331,28,232,21.99,2.19,5.43,Laterite,Rice,95,Excellent,Compost,500,Maintain soil organic matter.
20.34,72.2,35,7.29,0.7,0.76,253,30,202,19.83,1.9,3.9,Black,Cotton,78,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
38.51,93.63,66,6.51,0.48,1.08,280,26,289,26.57,0.87,9.38,Sandy,Wheat,81,Excellent,Compost,500,Maintain soil organic matter.
23.0,56.83,38,8.79,2.88,0.22,135,17,81,28.64,1.1,5.61,Sandy,Cotton,51,Poor,NPK 10-26-26,150,Improve deficient nutrients.
25.5,94.68,52,7.03,0.82,0.89,407,30,275,28.97,0.72,9.38,Laterite,Wheat,100,Excellent,Compost,500,Maintain soil organic matter.
19.0,51.65,51,6.74,0.5,0.68,289,26,217,26.91,1.96,3.31,Sandy,Sugarcane,69,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
26.68,37.05,27,4.63,2.05,0.45,57,7,112,23.97,1.39,9.93,Red,Potato,57,Poor,Vermicompost,150,Improve deficient nutrients.
18.09,51.26,39,6.29,1.42,0.77,274,19,175,29.02,0.36,7.88,Black,Tomato,64,Healthy,DAP,100,Correct moderate nutrient imbalance.
25.17,36.3,63,6.22,0.92,1.33,386,39,207,20.16,1.38,3.28,Red,Tomato,89,Excellent,Compost,500,Maintain soil organic matter.
25.49,71.34,53,6.07,1.42,0.67,288,35,131,21.3,1.75,2.23,Laterite,Rice,75,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
18.37,40.95,23,4.81,2.69,0.42,81,18,42,15.04,2.28,5.86,Loamy,Tomato,21,Poor,MOP,150,Improve deficient nutrients.
32.87,36.39,58,6.79,0.85,1.09,309,48,306,9.28,2.24,9.55,Laterite,Millet,97,Excellent,Compost,500,Maintain soil organic matter.
30.24,85.22,24,8.15,2.75,0.18,40,5,48,14.89,1.97,7.18,Silty,Potato,28,Poor,NPK 10-26-26,150,Improve deficient nutrients.
36.32,40.37,54,6.76,1.0,0.69,292,26,190,22.48,2.18,3.15,Laterite,Wheat,78,Healthy,DAP,100,Correct moderate nutrient imbalance.
34.84,47.58,54,6.73,0.82,1.28,359,49,215,27.01,1.79,6.18,Loamy,Potato,92,Excellent,Compost,500,Maintain soil organic matter.
20.53,67.88,24,4.96,1.87,0.46,152,17,113,19.38,0.36,4.59,Silty,Millet,40,Poor,NPK 10-26-26,150,Improve deficient nutrients.
30.45,70.15,59,6.31,0.27,1.16,313,33,277,6.81,2.33,2.8,Silty,Maize,87,Excellent,Compost,500,Maintain soil organic matter.
32.18,41.34,38,8.51,1.91,0.33,120,18,54,27.45,0.52,9.47,Black,Tomato,47,Poor,DAP,150,Improve deficient nutrients.
23.91,71.39,62,6.61,0.72,0.97,351,41,180,18.88,1.87,7.63,Laterite,Rice,86,Excellent,Compost,500,Maintain soil organic matter.
30.85,59.43,50,6.39,0.66,1.26,414,44,201,26.84,1.06,8.98,Loamy,Wheat,89,Excellent,Compost,500,Maintain soil organic matter.
38.74,91.42,39,6.17,1.41,0.57,219,26,217,10.74,2.34,7.67,Black,Millet,63,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
38.24,90.83,16,5.13,2.79,0.29,129,11,51,17.58,0.93,5.04,Silty,Cotton,57,Poor,Vermicompost,150,Improve deficient nutrients.
26.4,87.36,67,7.03,0.89,1.09,353,31,203,9.93,0.79,2.54,Loamy,Cotton,84,Excellent,Compost,500,Maintain soil organic matter.
39.56,32.72,35,7.48,0.86,0.64,253,24,152,5.39,2.41,7.26,Loamy,Sugarcane,74,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
25.83,75.08,48,6.8,0.89,0.81,334,41,205,10.4,1.27,6.58,Laterite,Groundnut,100,Excellent,Compost,500,Maintain soil organic matter.
38.74,83.69,49,6.25,0.8,0.68,286,32,163,25.94,2.28,8.4,Laterite,Wheat,71,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
31.56,86.29,31,5.49,1.51,0.15,71,16,79,10.78,1.69,5.73,Loamy,Rice,41,Poor,Urea,150,Improve deficient nutrients.
23.37,47.27,22,8.68,2.62,0.11,121,13,81,26.87,1.66,3.67,Black,Groundnut,20,Poor,DAP,150,Improve deficient nutrients.
39.2,46.43,39,8.82,1.88,0.42,90,15,104,21.66,1.76,3.79,Silty,Maize,37,Poor,DAP,150,Improve deficient nutrients.
34.29,70.69,39,7.62,1.31,0.6,258,18,171,20.03,1.65,2.34,Clay,Rice,71,Healthy,DAP,100,Correct moderate nutrient imbalance.
33.49,59.24,44,5.94,1.34,0.65,215,32,197,5.36,0.72,9.31,Silty,Potato,68,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
22.1,39.21,60,6.88,0.62,1.25,380,42,298,27.75,2.18,8.87,Red,Potato,89,Excellent,Compost,500,Maintain soil organic matter.
22.34,70.25,47,6.56,1.45,0.68,202,32,182,16.14,0.91,5.12,Loamy,Maize,76,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
36.89,92.35,57,6.51,0.3,1.16,414,46,275,22.02,1.79,9.02,Loamy,Wheat,86,Excellent,Compost,500,Maintain soil organic matter.
27.73,52.36,55,6.88,0.54,1.36,372,29,248,28.64,2.46,6.15,Laterite,Wheat,100,Excellent,Compost,500,Maintain soil organic matter.
36.11,91.54,35,4.58,2.1,0.45,83,13,66,13.17,1.35,7.15,Silty,Millet,34,Poor,MOP,150,Improve deficient nutrients.
37.02,55.27,63,6.6,0.98,0.86,358,41,192,22.32,1.0,7.93,Red,Maize,82,Excellent,Compost,500,Maintain soil organic matter.
34.04,34.55,56,7.1,0.23,1.44,386,54,210,9.78,2.36,3.29,Black,Rice,93,Excellent,Compost,500,Maintain soil organic matter.
39.46,65.68,40,5.04,1.67,0.49,169,13,58,17.2,0.61,9.9,Red,Sugarcane,21,Poor,Vermicompost,150,Improve deficient nutrients.
33.69,93.0,50,6.86,1.14,0.55,243,18,160,7.82,0.43,2.08,Loamy,Millet,79,Healthy,DAP,100,Correct moderate nutrient imbalance.
21.03,38.41,64,6.93,0.99,1.38,383,33,277,15.12,0.39,5.76,Silty,Cotton,100,Excellent,Compost,500,Maintain soil organic matter.
29.9,71.4,20,8.53,2.65,0.31,65,13,115,14.27,1.73,8.24,Laterite,Rice,27,Poor,MOP,150,Improve deficient nutrients.
20.6,38.99,47,7.74,0.71,0.76,216,21,186,23.71,0.34,3.92,Silty,Cotton,66,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
18.56,80.45,52,7.36,1.06,0.53,296,34,141,27.88,0.8,8.73,Sandy,Tomato,77,Healthy,NPK 19-19-19,100,Correct moderate nutrient imbalance.
